Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1961F,Y1961N,Y1962,Y1962F,Y1962N,Y1963,Y1963F,Y1963N,Y1964,Y1964F,Y1964N,Y1965,Y1965F,Y1965N,Y1966,Y1966F,Y1966N,Y1967,Y1967F,Y1967N,Y1968,Y1968F,Y1968N,Y1969,Y1969F,Y1969N,Y1970,Y1970F,Y1970N,Y1971,Y1971F,Y1971N,Y1972,Y1972F,Y1972N,Y1973,Y1973F,Y1973N,Y1974,Y1974F,Y1974N,Y1975,Y1975F,Y1975N,Y1976,Y1976F,Y1976N,Y1977,Y1977F,Y1977N,Y1978,Y1978F,Y1978N,Y1979,Y1979F,Y1979N,Y1980,Y1980F,Y1980N,Y1981,Y1981F,Y1981N,Y1982,Y1982F,Y1982N,Y1983,Y1983F,Y1983N,Y1984,Y1984F,Y1984N,Y1985,Y1985F,Y1985N,Y1986,Y1986F,Y1986N,Y1987,Y1987F,Y1987N,Y1988,Y1988F,Y1988N,Y1989,Y1989F,Y1989N,Y1990,Y1990F,Y1990N,Y1991,Y1991F,Y1991N,Y1992,Y1992F,Y1992N,Y1993,Y1993F,Y1993N,Y1994,Y1994F,Y1994N,Y1995,Y1995F,Y1995N,Y1996,Y1996F,Y1996N,Y1997,Y1997F,Y1997N,Y1998,Y1998F,Y1998N,Y1999,Y1999F,Y1999N,Y2000,Y2000F,Y2000N,Y2001,Y2001F,Y2001N,Y2002,Y2002F,Y2002N,Y2003,Y2003F,Y2003N,Y2004,Y2004F,Y2004N,Y2005,Y2005F,Y2005N,Y2006,Y2006F,Y2006N,Y2007,Y2007F,Y2007N,Y2008,Y2008F,Y2008N,Y2009,Y2009F,Y2009N,Y2010,Y2010F,Y2010N,Y2011,Y2011F,Y2011N,Y2012,Y2012F,Y2012N,Y2013,Y2013F,Y2013N,Y2014,Y2014F,Y2014N,Y2015,Y2015F,Y2015N,Y2016,Y2016F,Y2016N,Y2017,Y2017F,Y2017N,Y2018,Y2018F,Y2018N,Y2019,Y2019F,Y2019N,Y2020,Y2020F,Y2020N,Y2021,Y2021F,Y2021N,Y2022,Y2022F,Y2022N,Y2023,Y2023F,Y2023N
"2","'004","Afghanistan","5087","Mineral fertilizers","7275","Cropland nitrogen","t","1000.000000","E",,"1000.000000","E",,"1000.000000","E",,"550.000000","E",,"550.000000","E",,"550.000000","E",,"9000.000000","X",,"14000.000000","X",,"15000.000000","X",,"16000.000000","X",,"14800.000000","X",,"21150.000000","E",,"17700.000000","A",,"24200.000000","A",,"27684.000000","E",,"30623.000000","E",,"37007.000000","E",,"35448.500000","E",,"33213.500000","E",,"37823.000000","E",,"28720.000000","E",,"38821.500000","E",,"36800.000000","A",,"52810.000000","E",,"53141.000000","E",,"50610.000000","E",,"52800.000000","X",,"49815.000000","E",,"50000.000000","A",,"44100.000000","X",,"42800.000000","X",,"38900.000000","X",,"40000.000000","X",,"14166.666700","E",,"8333.333300","E",,"5000.000000","X",,"5000.000000","X",,"5750.000000","E",,"5000.000000","X",,"5000.000000","X",,"20800.000000","E",,"22662.000000","E",,"21703.500000","E",,"24170.000000","E",,"23733.000000","E",,"27181.500000","E",,"26838.500000","E",,"27716.000000","E",,"27578.000000","E",,"26964.500000","E",,"33985.500000","E",,"28932.500000","E",,"35902.000000","E",,"65286.500000","E",,"89858.000000","E",,"111235.500000","E",,"170038.000000","E",,"115155.000000","E",,"113796.000000","E",,"96471.000000","E",,"48771.000000","E",,"31968.000000","E",,"60161.500000","E",
"2","'004","Afghanistan","5087","Mineral fertilizers","7276","Cropland nitrogen per unit area","kg/ha","0.129000","E",,"0.128200","E",,"0.127400","E",,"0.069600","E",,"0.069500","E",,"0.069100","E",,"1.128000","E",,"1.754400","E",,"1.875900","E",,"1.998500","E",,"1.841700","E",,"2.628000","E",,"2.199000","E",,"3.006100","E",,"3.438900","E",,"3.804100","E",,"4.597100","E",,"4.403500","E",,"4.126400","E",,"4.699100","E",,"3.566400","E",,"4.820200","E",,"4.569200","E",,"6.557000","E",,"6.598100","E",,"6.283800","E",,"6.563100","E",,"6.195900","E",,"6.218900","E",,"5.485100","E",,"5.330000","E",,"4.844300","E",,"5.041600","E",,"1.813200","E",,"1.073500","E",,"0.644600","E",,"0.641400","E",,"0.730800","E",,"0.644000","E",,"0.641500","E",,"2.668400","E",,"2.909100","E",,"2.752900","E",,"3.048700","E",,"2.997700","E",,"3.436300","E",,"3.391300","E",,"3.501300","E",,"3.483800","E",,"3.405900","E",,"4.293800","E",,"3.655900","E",,"4.538800","E",,"8.253700","E",,"11.360100","E",,"14.062600","E",,"21.496600","E",,"14.376400","E",,"14.206700","E",,"11.982500","E",,"6.057800","E",,"3.970700","E",,"7.412700","E",
"2","'004","Afghanistan","5087","Mineral fertilizers","7280","Cropland phosphorus","t","43.600000","E",,"43.600000","E",,"43.600000","E",,"43.600000","E",,"43.600000","E",,"218.000000","E",,"436.000000","E",,"436.000000","E",,"872.000000","E",,"1482.400000","E",,"2485.200000","E",,"5713.780000","E",,"3008.400000","E",,"4185.600000","E",,"3796.688000","E",,"6516.020000","E",,"7501.816000","E",,"7918.196000","E",,"7178.740000","E",,"5663.640000","E",,"6097.678000","E",,"6090.920000","E",,"8672.040000","E",,"8672.040000","E",,"8628.440000","E",,"7228.880000","E",,"11427.560000","E",,"2572.400000","E",,"2441.600000","E",,"174.400000","E",,"2528.800000","E",,"3008.400000","E",,"2579.666700","E",,"2150.933300","E",,"1722.200000","E",,"1293.466700","E",,"864.733300","E",,"436.000000","E",,"327.000000","E",,"218.000000","E",,"1122.700000","E",,"1090.000000","E",,"2622.104000","E",,"3530.946000","E",,"3183.454000","E",,"2530.108000","E",,"1722.200000","E",,"1896.600000","E",,"2017.808000","E",,"2098.468000","E",,"3454.428000","E",,"492.898000","E",,"1137.960000","E",,"1922.978000","E",,"4553.366000","E",,"4641.438000","E",,"8579.826000","E",,"7091.540000","E",,"11327.716000","E",,"10454.408000","E",,"3310.984000","E",,"6787.866000","E",,"8856.032000","E",
"2","'004","Afghanistan","5087","Mineral fertilizers","7281","Cropland phosphorus per unit area","kg/ha","0.005600","E",,"0.005600","E",,"0.005600","E",,"0.005500","E",,"0.005500","E",,"0.027400","E",,"0.054600","E",,"0.054600","E",,"0.109100","E",,"0.185200","E",,"0.309300","E",,"0.710000","E",,"0.373800","E",,"0.519900","E",,"0.471600","E",,"0.809400","E",,"0.931900","E",,"0.983600","E",,"0.891900","E",,"0.703600","E",,"0.757200","E",,"0.756300","E",,"1.076700","E",,"1.076700","E",,"1.071300","E",,"0.897600","E",,"1.420500","E",,"0.320000","E",,"0.303700","E",,"0.021700","E",,"0.314900","E",,"0.374600","E",,"0.325100","E",,"0.275300","E",,"0.221800","E",,"0.166700","E",,"0.110900","E",,"0.055400","E",,"0.042100","E",,"0.028000","E",,"0.144000","E",,"0.139900","E",,"0.332600","E",,"0.445400","E",,"0.402100","E",,"0.319900","E",,"0.217600","E",,"0.239600","E",,"0.254900","E",,"0.265100","E",,"0.436400","E",,"0.062300","E",,"0.143900","E",,"0.243100","E",,"0.575600","E",,"0.586800","E",,"1.084700","E",,"0.885300","E",,"1.414200","E",,"1.298500","E",,"0.411300","E",,"0.843100","E",,"1.091200","E",
"2","'004","Afghanistan","5087","Mineral fertilizers","7282","Cropland potassium","t","83.000000","E",,"83.000000","E",,"83.000000","E",,"83.000000","E",,"83.000000","E",,"83.000000","E",,"83.000000","E",,"83.000000","E",,"83.000000","E",,"83.000000","E",,"83.000000","E",,"83.000000","E",,"83.000000","E",,"83.000000","E",,"72.625000","E",,"62.250000","E",,"51.875000","E",,"41.500000","E",,"68.060000","E",,"249.000000","E",,"83.000000","E",,"79.166200","E",,"75.332400","E",,"71.498600","E",,"67.664800","E",,"63.831000","E",,"59.997100","E",,"56.163300","E",,"52.329500","E",,"48.495700","E",,"44.661900","E",,"40.828100","E",,"36.994300","E",,"33.160500","E",,"29.326700","E",,"25.492900","E",,"21.659000","E",,"17.825200","E",,"13.991400","E",,"10.157600","E",,"6.323800","E",,"2.490000","E",,"0.000000","I",,"27.390000","E",,"87.980000","E",,"0.000000","I",,"0.000000","I",,"0.000000","I",,"0.000000","I",,"0.000000","I",,"0.000000","I",,"163.510000","E",,"78.020000","E",,"85.905000","E",,"67.230000","E",,"71.380000","E",,"137.365000","E",,"42.745000","E",,"41.500000","E",,"136.120000","E",,"290.915000","E",,"250.660000","E",,"83.000000","E",
"2","'004","Afghanistan","5087","Mineral fertilizers","7283","Cropland potassium per unit area","kg/ha","0.010700","E",,"0.010600","E",,"0.010600","E",,"0.010500","E",,"0.010500","E",,"0.010400","E",,"0.010400","E",,"0.010400","E",,"0.010400","E",,"0.010400","E",,"0.010300","E",,"0.010300","E",,"0.010300","E",,"0.010300","E",,"0.009000","E",,"0.007700","E",,"0.006400","E",,"0.005200","E",,"0.008500","E",,"0.030900","E",,"0.010300","E",,"0.009800","E",,"0.009400","E",,"0.008900","E",,"0.008400","E",,"0.007900","E",,"0.007500","E",,"0.007000","E",,"0.006500","E",,"0.006000","E",,"0.005600","E",,"0.005100","E",,"0.004700","E",,"0.004200","E",,"0.003800","E",,"0.003300","E",,"0.002800","E",,"0.002300","E",,"0.001800","E",,"0.001300","E",,"0.000800","E",,"0.000300","E",,"0.000000","E",,"0.003500","E",,"0.011100","E",,"0.000000","E",,"0.000000","E",,"0.000000","E",,"0.000000","E",,"0.000000","E",,"0.000000","E",,"0.020700","E",,"0.009900","E",,"0.010900","E",,"0.008500","E",,"0.009000","E",,"0.017400","E",,"0.005300","E",,"0.005200","E",,"0.016900","E",,"0.036100","E",,"0.031100","E",,"0.010200","E",
"2","'004","Afghanistan","5089","Manure applied","7275","Cropland nitrogen","t","56245.202700","E",,"57046.465800","E",,"58594.244900","E",,"59805.907900","E",,"61620.542300","E",,"64607.312800","E",,"65281.627400","E",,"67412.340400","E",,"67187.508600","E",,"67558.269700","E",,"67032.805300","E",,"47844.636600","E",,"54084.071600","E",,"59176.574600","E",,"65041.225900","E",,"66919.935100","E",,"64630.872900","E",,"62936.503300","E",,"61385.680300","E",,"61964.679800","E",,"62656.762700","E",,"62623.454300","E",,"57937.201500","E",,"51089.855400","E",,"45734.100000","E",,"35942.265800","E",,"39546.583700","E",,"43852.485000","E",,"43795.428300","E",,"43838.630500","E",,"45268.680600","E",,"44621.680600","E",,"44104.711900","E",,"45098.939300","E",,"46382.020200","E",,"52262.381000","E",,"57116.068100","E",,"61099.055400","E",,"67500.596700","E",,"57867.594900","E",,"50087.674200","E",,"52882.861400","E",,"54077.732300","E",,"54632.468400","E",,"57201.292400","E",,"54911.322800","E",,"53095.671800","E",,"61909.520300","E",,"64635.748000","E",,"73831.252400","E",,"75743.723700","E",,"74460.164000","E",,"72799.936100","E",,"73746.618100","E",,"71367.745500","E",,"71101.979900","E",,"71145.861600","E",,"71244.660100","E",,"70728.058700","E",,"70711.933700","E",,"70948.114200","E",,"71359.591200","E",,"71562.523900","E",
"2","'004","Afghanistan","5089","Manure applied","7276","Cropland nitrogen per unit area","kg/ha","7.257400","E",,"7.313600","E",,"7.464200","E",,"7.565600","E",,"7.790200","E",,"8.121600","E",,"8.181700","E",,"8.447700","E",,"8.402600","E",,"8.438500","E",,"8.341600","E",,"5.944900","E",,"6.719200","E",,"7.350900","E",,"8.079400","E",,"8.313000","E",,"8.028700","E",,"7.818200","E",,"7.626500","E",,"7.698400","E",,"7.780500","E",,"7.775400","E",,"7.193600","E",,"6.343400","E",,"5.678400","E",,"4.462700","E",,"4.915700","E",,"5.454300","E",,"5.447200","E",,"5.452600","E",,"5.637400","E",,"5.556900","E",,"5.559000","E",,"5.772300","E",,"5.974800","E",,"6.737400","E",,"7.327300","E",,"7.765500","E",,"8.694000","E",,"7.424600","E",,"6.425600","E",,"6.788600","E",,"6.859200","E",,"6.891100","E",,"7.225100","E",,"6.942000","E",,"6.709100","E",,"7.820800","E",,"8.165200","E",,"9.325700","E",,"9.569600","E",,"9.408700","E",,"9.203500","E",,"9.323200","E",,"9.022500","E",,"8.988900","E",,"8.994400","E",,"8.894500","E",,"8.830000","E",,"8.783000","E",,"8.812300","E",,"8.863400","E",,"8.817500","E",
"2","'004","Afghanistan","5089","Manure applied","7280","Cropland phosphorus","t","9531.582700","E",,"9698.292300","E",,"9966.356600","E",,"10172.758200","E",,"10479.182800","E",,"10985.710800","E",,"11121.480000","E",,"11449.362300","E",,"11415.407400","E",,"11476.997400","E",,"11378.355200","E",,"8293.497200","E",,"9265.373300","E",,"10100.960800","E",,"11061.900400","E",,"11367.258600","E",,"11003.512700","E",,"10746.835600","E",,"10500.918200","E",,"10591.952800","E",,"10712.533300","E",,"10705.943200","E",,"9933.287300","E",,"8744.040100","E",,"7826.558900","E",,"6184.326700","E",,"6764.121200","E",,"7442.098800","E",,"7429.920800","E",,"7436.583300","E",,"7664.718000","E",,"7575.615700","E",,"7504.478800","E",,"7681.987000","E",,"7929.162600","E",,"8972.732700","E",,"9791.473500","E",,"10443.173200","E",,"11521.139300","E",,"9891.733300","E",,"8545.077900","E",,"9404.159300","E",,"9617.909100","E",,"9680.886500","E",,"10151.617200","E",,"9725.428300","E",,"9419.180600","E",,"10915.406600","E",,"11324.767700","E",,"12949.080800","E",,"13277.683200","E",,"13031.626700","E",,"12751.343500","E",,"12904.700100","E",,"12523.715400","E",,"12475.547600","E",,"12494.999600","E",,"12509.572200","E",,"12437.154500","E",,"12448.578300","E",,"12502.439400","E",,"12586.302200","E",,"12639.382300","E",
"2","'004","Afghanistan","5089","Manure applied","7281","Cropland phosphorus per unit area","kg/ha","1.229900","E",,"1.243400","E",,"1.269600","E",,"1.286900","E",,"1.324800","E",,"1.381000","E",,"1.393800","E",,"1.434800","E",,"1.427600","E",,"1.433500","E",,"1.415900","E",,"1.030500","E",,"1.151100","E",,"1.254700","E",,"1.374100","E",,"1.412100","E",,"1.366900","E",,"1.335000","E",,"1.304600","E",,"1.315900","E",,"1.330300","E",,"1.329300","E",,"1.233300","E",,"1.085700","E",,"0.971800","E",,"0.767900","E",,"0.840800","E",,"0.925600","E",,"0.924100","E",,"0.924900","E",,"0.954500","E",,"0.943400","E",,"0.945900","E",,"0.983200","E",,"1.021400","E",,"1.156700","E",,"1.256100","E",,"1.327300","E",,"1.483900","E",,"1.269100","E",,"1.096200","E",,"1.207200","E",,"1.219900","E",,"1.221100","E",,"1.282300","E",,"1.229500","E",,"1.190200","E",,"1.378900","E",,"1.430600","E",,"1.635600","E",,"1.677500","E",,"1.646700","E",,"1.612100","E",,"1.631400","E",,"1.583300","E",,"1.577200","E",,"1.579600","E",,"1.561700","E",,"1.552700","E",,"1.546200","E",,"1.552900","E",,"1.563300","E",,"1.557300","E",
"2","'004","Afghanistan","5089","Manure applied","7282","Cropland potassium","t","55550.846300","E",,"56417.237100","E",,"58133.498500","E",,"59251.554700","E",,"61251.737400","E",,"64442.098300","E",,"65287.938600","E",,"67431.976500","E",,"67212.245900","E",,"67478.295800","E",,"66900.646600","E",,"48517.890800","E",,"54507.965400","E",,"59526.057200","E",,"65210.513300","E",,"67092.646500","E",,"64597.525000","E",,"63303.633100","E",,"61797.501600","E",,"62357.567100","E",,"63028.199900","E",,"62994.390400","E",,"58676.185800","E",,"51944.096600","E",,"46036.985300","E",,"35700.955500","E",,"39266.196700","E",,"43505.621800","E",,"43490.240900","E",,"43584.203900","E",,"45961.712600","E",,"45601.943700","E",,"45249.963500","E",,"46590.491400","E",,"48382.039400","E",,"54941.045300","E",,"60247.594000","E",,"64388.964800","E",,"71633.933500","E",,"61065.246200","E",,"52264.642600","E",,"57407.600200","E",,"58524.352500","E",,"58208.360700","E",,"61241.332400","E",,"60404.476600","E",,"59675.348800","E",,"68963.065300","E",,"71670.352300","E",,"82310.488000","E",,"83608.659200","E",,"83044.959600","E",,"81734.514900","E",,"82813.685100","E",,"78697.556800","E",,"78401.439900","E",,"77594.759700","E",,"78176.143100","E",,"77733.028800","E",,"77859.514100","E",,"78215.744900","E",,"78907.831200","E",,"79285.067400","E",
"2","'004","Afghanistan","5089","Manure applied","7283","Cropland potassium per unit area","kg/ha","7.167900","E",,"7.233000","E",,"7.405500","E",,"7.495500","E",,"7.743600","E",,"8.100800","E",,"8.182500","E",,"8.450100","E",,"8.405700","E",,"8.428500","E",,"8.325100","E",,"6.028600","E",,"6.771800","E",,"7.394300","E",,"8.100400","E",,"8.334500","E",,"8.024500","E",,"7.863800","E",,"7.677700","E",,"7.747200","E",,"7.826700","E",,"7.821500","E",,"7.285300","E",,"6.449500","E",,"5.716000","E",,"4.432700","E",,"4.880800","E",,"5.411100","E",,"5.409200","E",,"5.420900","E",,"5.723800","E",,"5.678900","E",,"5.703300","E",,"5.963200","E",,"6.232400","E",,"7.082800","E",,"7.729000","E",,"8.183700","E",,"9.226400","E",,"7.834900","E",,"6.704900","E",,"7.369400","E",,"7.423200","E",,"7.342100","E",,"7.735400","E",,"7.636500","E",,"7.540500","E",,"8.711900","E",,"9.053900","E",,"10.396700","E",,"10.563300","E",,"10.493400","E",,"10.333100","E",,"10.469500","E",,"9.949100","E",,"9.911700","E",,"9.809700","E",,"9.759800","E",,"9.704500","E",,"9.670800","E",,"9.715000","E",,"9.801000","E",,"9.769000","E",
"2","'004","Afghanistan","5076","Atmospheric deposition","7275","Cropland nitrogen","t","27199.573500","E",,"28039.399800","E",,"28902.233500","E",,"29808.168800","E",,"30545.308400","E",,"31461.191600","E",,"32319.608400","E",,"33104.173200","E",,"33978.245200","E",,"34841.171300","E",,"40123.764500","E",,"38412.279500","E",,"38462.875700","E",,"40053.605900","E",,"42244.983800","E",,"43324.394900","E",,"44092.261500","E",,"43231.503500","E",,"42044.201000","E",,"48423.943700","E",,"42187.905900","E",,"43833.691100","E",,"42835.598600","E",,"43047.647500","E",,"42558.238000","E",,"40004.329800","E",,"40926.328700","E",,"40803.535500","E",,"39765.154600","E",,"60591.094300","E",,"38265.857800","E",,"35436.501100","E",,"35166.142900","E",,"29767.224900","E",,"29662.857400","E",,"31120.037800","E",,"21432.296900","E",,"21454.340600","E",,"20133.250400","E",,"18619.076300","E",,"18576.595400","E",,"19752.309600","E",,"20576.191100","E",,"20108.545800","E",,"20876.428300","E",,"21672.965400","E",,"21261.996300","E",,"20582.730000","E",,"22036.506400","E",,"21707.739000","E",,"21951.898000","E",,"22052.297800","E",,"22291.344400","E",,"22076.628100","E",,"22146.785100","E",,"22427.989700","E",,"23077.376900","E",,"22719.334900","E",,"22604.151500","E",,"22265.171200","E",,"22306.547100","E",,"22343.038100","E",,"22343.038100","E",
"2","'004","Afghanistan","5076","Atmospheric deposition","7276","Cropland nitrogen per unit area","kg/ha","3.509600","E",,"3.594800","E",,"3.681800","E",,"3.770800","E",,"3.861600","E",,"3.954900","E",,"4.050600","E",,"4.148400","E",,"4.249400","E",,"4.351900","E",,"4.993000","E",,"4.772900","E",,"4.778500","E",,"4.975400","E",,"5.247600","E",,"5.381900","E",,"5.477300","E",,"5.370400","E",,"5.223500","E",,"6.016100","E",,"5.238800","E",,"5.442500","E",,"5.318500","E",,"5.344900","E",,"5.284100","E",,"4.967000","E",,"5.087200","E",,"5.075100","E",,"4.945900","E",,"7.536200","E",,"4.765400","E",,"4.413000","E",,"4.432300","E",,"3.810000","E",,"3.821100","E",,"4.011900","E",,"2.749500","E",,"2.726800","E",,"2.593200","E",,"2.388900","E",,"2.383100","E",,"2.535600","E",,"2.609900","E",,"2.536400","E",,"2.636900","E",,"2.739900","E",,"2.686600","E",,"2.600100","E",,"2.783800","E",,"2.741900","E",,"2.773500","E",,"2.786500","E",,"2.818100","E",,"2.791000","E",,"2.799800","E",,"2.835400","E",,"2.917500","E",,"2.836400","E",,"2.822000","E",,"2.765500","E",,"2.770700","E",,"2.775200","E",,"2.753000","E",
"2","'004","Afghanistan","5077","Crop harvest removal","7275","Cropland nitrogen","t","75548.959900","E",,"77368.634800","E",,"72741.721300","E",,"77916.685700","E",,"79246.466200","E",,"72995.330800","E",,"80001.818300","E",,"82266.880800","E",,"85699.887800","E",,"75176.774800","E",,"70206.019400","E",,"82609.114200","E",,"92201.634300","E",,"96166.206400","E",,"99740.747800","E",,"103417.139100","E",,"91705.882600","E",,"96563.954700","E",,"91719.767600","E",,"86729.257000","E",,"83403.497600","E",,"79484.924200","E",,"77179.216600","E",,"75000.357300","E",,"70855.805800","E",,"67569.962500","E",,"72869.187700","E",,"64763.863600","E",,"61035.655800","E",,"58198.453500","E",,"63294.608600","E",,"59422.747800","E",,"68566.640400","E",,"71566.117600","E",,"73209.561200","E",,"75445.890100","E",,"84167.628400","E",,"87604.354200","E",,"77140.991500","E",,"50771.509500","E",,"54174.356800","E",,"84654.266400","E",,"97892.505400","E",,"78431.444300","E",,"119361.231600","E",,"101304.112400","E",,"125884.049500","E",,"87881.799300","E",,"142086.159700","E",,"129899.957800","E",,"103352.243200","E",,"142735.153500","E",,"145530.605600","E",,"151623.049300","E",,"134447.650600","E",,"133559.110800","E",,"117773.224900","E",,"104548.544600","E",,"136420.800900","E",,"145943.809300","E",,"123311.631900","E",,"119510.827900","E",,"130752.591800","E",
"2","'004","Afghanistan","5077","Crop harvest removal","7276","Cropland nitrogen per unit area","kg/ha","9.748300","E",,"9.919100","E",,"9.266500","E",,"9.856600","E",,"10.018500","E",,"9.176000","E",,"10.026500","E",,"10.309100","E",,"10.717800","E",,"9.390100","E",,"8.736400","E",,"10.264600","E",,"11.454800","E",,"11.945700","E",,"12.389700","E",,"12.846800","E",,"11.392000","E",,"11.995500","E",,"11.395200","E",,"10.775200","E",,"10.356800","E",,"9.869000","E",,"9.582700","E",,"9.312200","E",,"8.797600","E",,"8.389600","E",,"9.057700","E",,"8.055200","E",,"7.591500","E",,"7.238600","E",,"7.882300","E",,"7.400100","E",,"8.642100","E",,"9.159900","E",,"9.430600","E",,"9.726200","E",,"10.797600","E",,"11.134300","E",,"9.935700","E",,"6.514200","E",,"6.949900","E",,"10.867000","E",,"12.416600","E",,"9.893000","E",,"15.076600","E",,"12.807100","E",,"15.906500","E",,"11.101800","E",,"17.949200","E",,"16.407700","E",,"13.057800","E",,"18.035800","E",,"18.398300","E",,"19.168500","E",,"16.997200","E",,"16.884800","E",,"14.889200","E",,"13.052300","E",,"17.031300","E",,"18.127400","E",,"15.316300","E",,"14.844200","E",,"16.110500","E",
"2","'004","Afghanistan","5077","Crop harvest removal","7280","Cropland phosphorus","t","14850.498700","E",,"15215.855100","E",,"14378.254100","E",,"15355.138600","E",,"15607.192200","E",,"14418.095500","E",,"15790.150800","E",,"16222.173200","E",,"16878.889100","E",,"14815.728200","E",,"13862.228400","E",,"16259.401100","E",,"18106.269000","E",,"18898.000900","E",,"19585.093100","E",,"20278.802800","E",,"17962.855100","E",,"18923.539800","E",,"17982.300000","E",,"17005.225000","E",,"16324.393300","E",,"15551.330000","E",,"15092.923500","E",,"14681.015100","E",,"13866.832800","E",,"13277.774400","E",,"14174.378500","E",,"12676.415000","E",,"11927.025200","E",,"11413.138000","E",,"12481.098700","E",,"11663.720900","E",,"13469.137900","E",,"14055.556900","E",,"14389.571100","E",,"14655.703000","E",,"16278.110100","E",,"16955.835000","E",,"14851.889000","E",,"9828.754600","E",,"10478.380200","E",,"16343.002900","E",,"18774.377900","E",,"15272.736900","E",,"22822.092600","E",,"19564.884400","E",,"24156.150200","E",,"17154.884300","E",,"27241.904700","E",,"24969.205400","E",,"20010.420300","E",,"27385.728200","E",,"27935.741700","E",,"29057.266400","E",,"25720.000700","E",,"25487.423900","E",,"22577.966200","E",,"20179.456600","E",,"26394.791500","E",,"28224.295600","E",,"24049.165300","E",,"23346.915100","E",,"25464.811200","E",
"2","'004","Afghanistan","5077","Crop harvest removal","7281","Cropland phosphorus per unit area","kg/ha","1.916200","E",,"1.950800","E",,"1.831600","E",,"1.942500","E",,"1.973100","E",,"1.812500","E",,"1.979000","E",,"2.032900","E",,"2.110900","E",,"1.850600","E",,"1.725000","E",,"2.020300","E",,"2.249400","E",,"2.347500","E",,"2.432800","E",,"2.519100","E",,"2.231400","E",,"2.350800","E",,"2.234100","E",,"2.112700","E",,"2.027100","E",,"1.930900","E",,"1.874000","E",,"1.822800","E",,"1.721700","E",,"1.648600","E",,"1.761900","E",,"1.576700","E",,"1.483500","E",,"1.419500","E",,"1.554300","E",,"1.452500","E",,"1.697600","E",,"1.799000","E",,"1.853600","E",,"1.889400","E",,"2.088300","E",,"2.155000","E",,"1.912900","E",,"1.261100","E",,"1.344200","E",,"2.097900","E",,"2.381300","E",,"1.926400","E",,"2.882700","E",,"2.473400","E",,"3.052300","E",,"2.167100","E",,"3.441400","E",,"3.153900","E",,"2.528200","E",,"3.460400","E",,"3.531700","E",,"3.673500","E",,"3.251600","E",,"3.222200","E",,"2.854400","E",,"2.519300","E",,"3.295200","E",,"3.505700","E",,"2.987100","E",,"2.899900","E",,"3.137600","E",
"2","'004","Afghanistan","5077","Crop harvest removal","7282","Cropland potassium","t","22770.327000","E",,"23755.589600","E",,"23364.377800","E",,"24171.953300","E",,"24720.271500","E",,"23288.272900","E",,"25441.996200","E",,"26150.616700","E",,"27303.597100","E",,"24410.808100","E",,"22715.648200","E",,"25934.625000","E",,"29290.066500","E",,"31155.028800","E",,"32477.159000","E",,"34401.042700","E",,"29649.184400","E",,"31462.766100","E",,"29775.039900","E",,"27915.910900","E",,"26878.040600","E",,"25646.458500","E",,"24997.457500","E",,"24764.239300","E",,"23311.968400","E",,"22472.871600","E",,"22843.550400","E",,"21090.892100","E",,"19841.385200","E",,"19320.233800","E",,"22512.842000","E",,"21371.879700","E",,"23694.767500","E",,"24385.582500","E",,"24791.420500","E",,"25278.187600","E",,"27105.682200","E",,"27948.177400","E",,"25514.180100","E",,"19001.021500","E",,"20008.495300","E",,"27234.887600","E",,"30233.380900","E",,"25662.070000","E",,"35346.705800","E",,"31559.603300","E",,"37835.170000","E",,"29530.306200","E",,"42447.837200","E",,"39518.846900","E",,"33388.436100","E",,"43172.380600","E",,"43429.229900","E",,"45299.459600","E",,"41658.573700","E",,"43367.884500","E",,"38978.796300","E",,"37531.016200","E",,"47990.074300","E",,"49999.189500","E",,"47408.728800","E",,"46282.494200","E",,"49464.714400","E",
"2","'004","Afghanistan","5077","Crop harvest removal","7283","Cropland potassium per unit area","kg/ha","2.938100","E",,"3.045600","E",,"2.976400","E",,"3.057800","E",,"3.125200","E",,"2.927500","E",,"3.188600","E",,"3.277000","E",,"3.414700","E",,"3.049100","E",,"2.826700","E",,"3.222500","E",,"3.638900","E",,"3.870000","E",,"4.034300","E",,"4.273400","E",,"3.683100","E",,"3.908400","E",,"3.699200","E",,"3.468200","E",,"3.337600","E",,"3.184300","E",,"3.103700","E",,"3.074800","E",,"2.894500","E",,"2.790300","E",,"2.839500","E",,"2.623200","E",,"2.467800","E",,"2.403000","E",,"2.803600","E",,"2.661500","E",,"2.986500","E",,"3.121200","E",,"3.193500","E",,"3.258800","E",,"3.477300","E",,"3.552100","E",,"3.286200","E",,"2.437900","E",,"2.566800","E",,"3.496100","E",,"3.834800","E",,"3.236900","E",,"4.464700","E",,"3.989800","E",,"4.780800","E",,"3.730500","E",,"5.362300","E",,"4.991600","E",,"4.218400","E",,"5.455200","E",,"5.490400","E",,"5.726900","E",,"5.266600","E",,"5.482700","E",,"4.927800","E",,"4.685500","E",,"5.991300","E",,"6.210300","E",,"5.888600","E",,"5.748700","E",,"6.094700","E",
